#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:true_alignment" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:true_alignment" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:true_alignment" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:true_alignment" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_alignment" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_alignment" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.true_alignment" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:true_alignment" name="distribution" x="@ePopSize.t:true_alignment">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:true_alignment" name="distribution" x="@growthRate.t:true_alignment">
#            <LaplaceDistribution id="LaplaceDistribution.101" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mu" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="scale" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:true_alignment" name="distribution">
#            <parameter id="kappa.s:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_alignment" name="distribution">
#            <parameter id="ucldStdev.c:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment" id="treeLikelihood.true_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment">
#            <siteModel id="SiteModel.s:true_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:true_alignment" kappa="@kappa.s:true_alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:true_alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:true_alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_alignment">
#                <LogNormal S="@ucldStdev.c:true_alignment" id="LogNormalDistributionModel.c:true_alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:true_alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:true_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
7043000	-832.4562603752522	-818.2560750065163	-14.200185368735927	-818.2560750065163	1.3906450171710307	2.687224610638608	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.03178304863183154	0.9781916596762035	6.002715543195333E-4	0.02513747007260074	-3.178995678976234	159.4892861593938	4.651149377293366
7044000	-834.9684805962763	-819.4609230263293	-15.507557569947037	-819.4609230263293	1.1784348393532693	2.687224610638608	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.055037876169517205	1.0135966746417875	0.002827050527236098	0.05231665755970407	-1.1996579513398808	416.64982027436724	6.663897138270535
7045000	-835.0823462300657	-820.5631666790262	-14.519179551039494	-820.5631666790262	1.2872189018056013	2.687224610638608	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.04734256509859184	0.9892122068398942	0.0019533928378198976	0.04459935569599952	-1.1929000505152683	424.0744248333185	5.754105909126901
7046000	-837.9569491902546	-822.3203280538473	-15.636621136407282	-822.3203280538473	1.4651576301665734	3.8427153513518006	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.02678224496810716	0.9931733572569148	4.1263827138642717E-4	0.020313864570108774	-1.0214096560219654	1030.8284275247545	6.074965188831209
7047000	-840.1413067319432	-824.4506667336279	-15.690639998315309	-824.4506667336279	1.8105936635246285	3.8427153513518006	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.008082636931797128	0.9998635849357669	4.677010728197735E-5	0.006847871711722764	-2.3026003081414905	1402.7267168997803	5.140271716186204
7048000	-840.7775060062901	-821.7851576571844	-18.992348349105633	-821.7851576571844	1.739584006035182	4.132683886972355	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.023712812924728696	1.006051755990434	4.855317643031653E-4	0.021837012529397105	-3.3892344422061114	3596.5985421392284	5.786761725723386
7049000	-842.2282118961818	-822.8093167292134	-19.418895166968447	-822.8093167292134	1.7074545286424812	4.132683886972355	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.08146035294942053	1.003973810230234	0.010515731177983227	0.10345012464420013	-5.374023738502088	1069.8932796324843	4.721557681198618
7050000	-840.3090011061872	-822.7570147726989	-17.551986333488372	-822.7570147726989	1.7788591305989974	4.132683886972355	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.029094334248945686	0.9986180947354014	0.0014665999538357865	0.038659967773752094	-4.216852650365517	1240.6738866516712	4.474859265112137
7051000	-844.720838301233	-824.6588775459534	-20.06196075527964	-824.6588775459534	1.9511488902890093	4.625446642591524	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.09363578094894918	1.0371073915638744	0.004919112120546542	0.06894624197504493	-0.890579515872314	26736.912067096586	6.386659906534808
7052000	-844.8159811586821	-824.0654383893282	-20.75054276935393	-824.0654383893282	1.9666911610796798	4.625446642591524	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.013132363944482636	1.0027709857225753	1.0464269936949582E-4	0.010195645044637587	-2.9923007760218976	17703.976080439836	6.500952459953469
7053000	-846.2443360915267	-823.9432782219845	-22.30105786954222	-823.9432782219845	2.048327163096184	4.625446642591524	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.008568823426805363	0.9991686815777021	3.8614667868777955E-5	0.006215371554226591	-3.3101420135333375	90967.72336141393	6.305427836917124
7054000	-846.1539691106275	-825.1678994484678	-20.98606966215968	-825.1678994484678	2.5729860006873544	4.625446642591524	0.26714227377077937	0.20618182701086515	0.2913299244768701	0.23534597474148505	0.03091213636711408	1.0283594511352603	0.0014454625386632776	0.03731794159032756	-3.655850664968969	29805.693076094005	5.111328963687521
7055000	-842.1630642926981	-825.8077968898051	-16.355267402893002	-825.8077968898051	1.9830125597959252	4.625446642591524	0.2668421677757118	0.20648193300593276	0.2913299244768701	0.23534597474148505	0.018770686904178595	0.9980858474538379	4.403115912199557E-4	0.02099739867988278	-1.9268603886463	2606.7681809794212	4.907569067149972
7056000	-840.2585970808841	-824.9162430977875	-15.342353983096544	-824.9162430977875	2.179531264231221	4.625446642591524	0.2668421677757118	0.20648193300593276	0.2913299244768701	0.23534597474148505	0.0036784520467070428	0.9997963246528604	4.4849005604201685E-6	0.002119383828871591	-3.0800118231718554	1345.1282397910065	4.193006837136885
7057000	-845.0345735727697	-824.7327957153478	-20.30177785742178	-824.7327957153478	2.448310582242236	4.625446642591524	0.2668421677757118	0.20225511759032044	0.29555673989248243	0.23534597474148505	0.07459012848182235	0.991050542889126	0.006574329596307305	0.08210739623170055	-3.0365815458808334	21511.462090549816	4.852501926116142
7058000	-847.1840535821095	-826.0404016386981	-21.143651943411466	-826.0404016386981	2.27055151097406	4.625446642591524	0.2668421677757118	0.20225511759032044	0.29555673989248243	0.23534597474148505	0.10411946595926042	1.0196020845516818	0.007410225991031109	0.08447163384347468	-3.0185372428630037	34402.916312564965	5.011985148955113
7059000	-854.3477592686438	-826.1922591392447	-28.155500129399122	-826.1922591392447	2.5772396237184125	4.625446642591524	0.2668421677757118	0.20225511759032044	0.29555673989248243	0.23534597474148505	0.48527597522370036	1.0007968900976498	0.20123697447433875	0.4601693497511602	-6.540962141677786	102214.0674244875	5.705789360443441
7060000	-846.6864778970255	-824.9759551863525	-21.710522710673015	-824.9759551863525	2.2747541232241897	4.625446642591524	0.2877113456698491	0.20225511759032044	0.29555673989248243	0.21447679684734774	0.14104996821874838	1.0278974947715798	0.013280164006520014	0.1124766143153077	-2.9559246194181084	36918.03315861841	5.334441669456583
7061000	-846.6281701312024	-821.7259253568495	-24.902244774352898	-821.7259253568495	2.341433801045763	4.625446642591524	0.26103403649417023	0.2289324267659993	0.29555673989248243	0.21447679684734774	0.5103736682444235	0.8153161700461424	0.17850005399461255	0.42872886751380923	-4.927864056198285	31144.354400625045	5.165134595222145
7062000	-844.4590065498272	-823.7273760757458	-20.731630474081346	-823.7273760757458	2.090478619832604	4.229918721585096	0.26103403649417023	0.2289324267659993	0.29555673989248243	0.21447679684734774	0.12915615741695669	0.9443003450053266	0.028333131279386612	0.1731282907496495	-1.910536226524169	28412.658088694887	5.851748852402288
7063000	-844.024286846511	-824.4444494402521	-19.57983740625889	-824.4444494402521	2.1140382025990405	4.229918721585096	0.26103403649417023	0.2289324267659993	0.29555673989248243	0.21447679684734774	0.3347746720171179	1.017321261128809	0.08537075708121852	0.3025473658809305	-2.159575254262741	6033.26844246099	5.023552008735318
7064000	-846.5132822872984	-825.5174920377718	-20.995790249526507	-825.5174920377718	2.44117555848587	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29555673989248243	0.21447679684734774	0.16532158688406573	0.9299633703196941	0.01475878672521657	0.129225946747378	-2.254405631337435	38040.82000240694	5.222412228539986
7065000	-845.557023382731	-823.7569709845186	-21.80005239821243	-823.7569709845186	2.0825642932470205	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29555673989248243	0.21447679684734774	0.02949678427716846	1.0098203921400972	5.776814240803408E-4	0.02377344022028596	-5.623742776683474	8993.076739190778	5.248748069831847
7066000	-842.5990983091524	-825.4248854226504	-17.174212886501955	-825.4248854226504	2.4480743524385873	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29605447743513835	0.21397905930469183	9.289931651249694E-4	0.999926225672167	1.1710974552905434E-6	0.001082503233998931	-3.1193341369172707	12157.844844277095	4.492635317962038
7067000	-848.1517032848852	-826.4109311890938	-21.740772095791346	-826.4109311890938	2.920582010088507	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29605447743513835	0.21397905930469183	0.0188665026591885	0.9975158111277133	2.963854435934579E-4	0.017327681862907632	-5.314969318702969	31051.46027956115	4.492635317962038
7068000	-845.0480500142505	-824.1365144240234	-20.9115355902271	-824.1365144240234	2.405756398342102	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29605447743513835	0.21397905930469183	0.4964724718134924	1.166452868179713	0.28584976004021906	0.5140128509615131	-4.135179822751056	4275.165469141703	4.069834076449071
7069000	-843.9119171781783	-823.9233974767182	-19.98851970146017	-823.9233974767182	2.0367271131846523	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29605447743513835	0.21397905930469183	0.4757043441955492	0.9461346708817826	0.06933489427019889	0.27435868882580927	-4.17846864057527	1667.798088708832	4.118902576611907
7070000	-848.4489318657777	-825.1070040090929	-23.341927856684887	-825.1070040090929	2.4952878686452706	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.24283536295957214	0.267198173780258	0.09194284774201837	1.0121044608344223	0.011905071746209722	0.11351413345230323	-7.791507910069855	6464.622987649769	4.2660322805383455
7071000	-843.8857040369171	-824.928269837389	-18.957434199528056	-824.928269837389	2.3426223828638824	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.24283536295957214	0.267198173780258	0.06262815404041128	1.0013040065284693	0.003636367039982844	0.06022072033706001	-6.419473601419718	777.0618868490589	3.625684652227797
7072000	-844.2259867025202	-827.032991234073	-17.192995468447172	-827.032991234073	1.9739101687830771	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.24283536295957214	0.267198173780258	0.3486290272245034	0.9733851137681852	0.10121670805207705	0.3076609427322399	-3.3089874949016567	539.6002023477337	3.7971223781847585
7073000	-838.7841846619416	-820.6178809233037	-18.16630373863791	-820.6178809233037	2.188511050796594	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29593686372324235	0.21409667301658777	0.22877135831646872	0.8977497681541465	0.0235019856571448	0.16998564928768833	-7.40246041443999	69.2099057972187	3.2384476832312012
7074000	-840.1759545094611	-823.6014810861733	-16.574473423287834	-823.6014810861733	2.3215602804645763	4.3945155778359615	0.26103403649417023	0.2289324267659993	0.29593686372324235	0.21409667301658777	0.2542602478195793	0.8823466629535652	0.05266809437737558	0.2453296405334619	-4.692561499025185	203.55094571173115	3.16236716993129
7075000	-840.6911195059582	-823.2459304187643	-17.44518908719399	-823.2459304187643	2.218993275884632	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.3113106238420486	0.21409667301658777	0.19078545499328192	0.9689248836507651	0.039111364003437656	0.1952392722855579	-7.235767038411483	125.99938016602216	2.2679554556853834
7076000	-839.6288747934891	-825.013512768405	-14.615362025084115	-825.013512768405	2.2519201064375967	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.3113106238420486	0.21409667301658777	0.07501742190822738	0.9653389787359942	0.0034653737740421024	0.060935224897961465	-5.749275001988985	64.300256770591	2.33022160524195
7077000	-841.0831347018667	-822.8159449086054	-18.26718979326128	-822.8159449086054	1.5493427739534622	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.559984591956131	1.2321986196163934	0.34961045785488337	0.48169409966813764	-5.300904948133527	115.13299213792219	3.652524178282523
7078000	-848.9378313786888	-827.0235744081175	-21.91425697057128	-827.0235744081175	2.0580745950499724	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.7035624263036495	0.8254623855597628	0.6662202035977516	0.8538272188867616	-13.291136718191023	22.489336675323933	0.461364529189622
7079000	-837.3254459946844	-822.5147190811005	-14.810726913583942	-822.5147190811005	2.6381890888218864	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.0625619695006738	1.0078542992483697	0.004865666868429626	0.06988427629918596	-9.148306627618927	7.977343750702718	1.3297189477492335
7080000	-841.3034585678554	-824.3230047973713	-16.980453770484143	-824.3230047973713	2.991509213884971	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.2532485951240223	1.0284882327776252	0.05180221828698439	0.22091889688185717	-9.709566523164902	19.76446782461815	0.887857538863023
7081000	-847.3662735449329	-826.2012242509425	-21.16504929399044	-826.2012242509425	8.45340779909128	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.15854273900990612	1.0184298298824046	0.006546297325533506	0.07890907143941922	-16.0381907480544	7.418014999537031	0.18741625400168216
7082000	-842.1353174582597	-823.4005897381088	-18.73472772015089	-823.4005897381088	8.801362498951626	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.02086760646474896	1.0028378061403465	3.434400138878163E-4	0.018464982328342795	-14.834891723220325	7.932756680306889	0.18741625400168216
7083000	-839.1922768412044	-825.7706065155468	-13.421670325657637	-825.7706065155468	1.4943623506247623	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.03587373633219641	1.0065771671968073	9.83598761423361E-4	0.031156811911718655	-9.009249560837603	5.351745496612667	0.804837369095031
7084000	-846.6333856588924	-830.1904248230683	-16.44296083582407	-830.1904248230683	4.616367535313106	4.3945155778359615	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.009706847839796579	1.0017741352096086	5.710629191199196E-5	0.007555625321650224	-10.661841955392179	40.76427436691603	0.8134926690678164
7085000	-834.0508536814581	-817.9908096332533	-16.060044048204716	-817.9908096332533	2.4616569688440495	1.479102127295433	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.0011610729408304753	1.000289957327762	1.319842087598594E-6	0.0011486986024404633	-12.480010916669992	31.505103604436766	0.9143414137395691
7086000	-830.5368687539916	-815.5487585315185	-14.988110222473102	-815.5487585315185	1.3310264998147054	1.479102127295433	0.26103403649417023	0.21355866664719303	0.26270833817368733	0.262698958684949	0.06153818139638215	1.0386940546066423	0.0019013535310095275	0.04162561200906605	-4.288332130649799	99.24889073180289	4.900576299327479
7087000	-827.9252405590727	-816.0560344700323	-11.869206089040382	-816.0560344700323	1.1086540868481674	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.05290994182794168	1.0080548031974117	0.0026545007785933063	0.05122892581378842	-3.5165179721795474	30.147149274990934	3.8371706734470385
7088000	-825.5969410392922	-813.7641666452427	-11.832774394049533	-813.7641666452427	0.9193039753849874	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.026299132917930193	0.9940645960024712	7.470586821512736E-4	0.02741628125896474	-0.6971601045969005	54.62281950157801	6.417260577050005
7089000	-827.9525518368895	-814.7094727249566	-13.243079111932891	-814.7094727249566	1.3418290642743844	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.03556479299824908	1.0145739556169926	5.431781733469521E-4	0.022870090651047042	-3.0352250472978026	99.26356633515785	4.728953454157269
7090000	-832.3635350225896	-816.167658501591	-16.195876520998745	-816.167658501591	1.838123957655418	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.29319256149015693	0.8385278310563895	0.02601779135558296	0.18933713276498515	-5.116718769238313	109.12048118537004	3.859786739817949
7091000	-829.2847560842351	-813.9565831719918	-15.328172912243334	-813.9565831719918	1.1988455005550054	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.17234833693149845	0.9395642606620611	0.010799507461264676	0.10964819348854377	-3.4837839577841323	54.14014857519292	5.886939514796865
7092000	-831.4105336763442	-817.0673000464428	-14.343233629901452	-817.0673000464428	1.1231752307255511	1.479102127295433	0.26103403649417023	0.21355866664719303	0.3151768455359697	0.21023045132266663	0.3387863293842625	1.017014704147954	0.15844304551066649	0.3771670457314777	-2.267037050606267	83.65838266004485	4.936603649565826
7093000	-828.9275614858699	-815.5945296815926	-13.333031804277272	-815.5945296815926	1.1916793556759893	1.479102127295433	0.26103403649417023	0.20187597401323906	0.3151768455359697	0.2219131439566206	0.15982987014567257	0.9400361848929272	0.016310471535520607	0.13516475697599328	-5.424629994935536	21.942527458645788	2.9215988953977887
7094000	-825.507632063025	-815.4949253350304	-10.0127067279945	-815.4949253350304	1.0515821049578853	1.479102127295433	0.26103403649417023	0.20187597401323906	0.3151768455359697	0.2219131439566206	0.061362903349105005	1.013910310713653	0.00303952239912253	0.05426229736939509	-4.029560891768131	7.236897327396457	2.8041544011059787
7095000	-823.4718487759491	-815.433882360629	-8.037966415320106	-815.433882360629	0.9614935059532662	1.0173736280243788	0.26103403649417023	0.20187597401323906	0.3151768455359697	0.2219131439566206	5.512502491697821E-4	0.999941609407276	2.186032987184796E-7	4.674760933908075E-4	-2.779166013326517	12.860089909547105	4.017335172759065
7096000	-830.0399866100612	-817.6510995288091	-12.388887081252085	-817.6510995288091	1.2919837781805563	1.3278750115812537	0.26103403649417023	0.20187597401323906	0.3151768455359697	0.2219131439566206	0.020366375027727167	1.0002813487549804	3.8465378633128567E-4	0.019604405940994107	-3.0660519029157074	90.97571066252172	4.289702258538778
7097000	-829.6485747839087	-817.341213641341	-12.307361142567585	-817.341213641341	0.8864239906755967	1.3278750115812537	0.26103403649417023	0.20187597401323906	0.3151768455359697	0.2219131439566206	0.16001313070507622	0.9921222601900737	0.014398638481924535	0.12213559155158572	-2.0981896980960344	32.17376370070556	4.900761570854616
7098000	-826.5563264001134	-813.6013171570942	-12.955009243019221	-813.6013171570942	1.0142443325384183	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.1748138655817801	1.0015829017936435	0.027804973797677365	0.16766926630759338	-2.6140095489600004	39.54609037521744	4.746789085533511
7099000	-835.4517898949066	-818.6458737065303	-16.805916188376308	-818.6458737065303	2.0508006446814337	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.17525566105010615	1.0164605763437884	0.02346462846857241	0.14755057848810804	-7.441357935870473	76.30279938475698	3.1107859477790716
7100000	-832.2057504984033	-817.2844760673023	-14.921274431100947	-817.2844760673023	1.7847437970352638	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.22285971884016764	1.0433266563000276	0.051442935890248905	0.21301640739777733	-5.283079141681075	57.568033788210066	3.4308819910730923
7101000	-829.0782346271924	-816.5411512209886	-12.537083406203777	-816.5411512209886	1.2576780255369235	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.22285971884016764	0.9471619640830591	0.04574859107075595	0.21221690859766373	-3.906374536124398	21.0201399916817	3.4308819910730923
7102000	-828.88513485146	-817.9905943361031	-10.89454051535689	-817.9905943361031	1.205897346984602	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.020713557280940976	0.9971686823903678	3.8918095201439216E-4	0.019801460607127425	-9.308946699320819	2.615513827932909	0.09290156953494222
7103000	-826.2927062929776	-814.2697281494884	-12.02297814348921	-814.2697281494884	1.3466897860148719	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.3013643801287104	1.0134309140242348	0.06664995714688532	0.2517253093122613	-6.4198882181831625	2.7405003018457723	2.096101777652953
7104000	-828.7382792581088	-816.8278603434787	-11.910418914630077	-816.8278603434787	1.9218799925413506	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.07468168382892224	1.021392506426655	0.005524561132287422	0.07384703096440674	-6.069146407484369	11.74399814716719	2.114945365312901
7105000	-827.1346699477766	-814.8243153882107	-12.310354559565905	-814.8243153882107	1.5797390275047252	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.153710431418454	1.0193120533109399	0.02720077212439112	0.1634739202687771	-5.186419924046748	11.658827977997605	2.8656173047005518
7106000	-827.2655828389305	-815.0693492668848	-12.196233572045715	-815.0693492668848	1.545951208399558	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.014161255317718438	0.9960848069739956	2.7991970795945246E-4	0.016774673929733766	-4.672206909132839	30.12798132753564	3.7795780583377
7107000	-823.0923449535626	-811.8929619474511	-11.199383006111457	-811.8929619474511	1.4233261145920633	1.3278750115812537	0.26103403649417023	0.2442213878125179	0.2728314317366909	0.2219131439566206	0.011878892329694753	0.9944939043148733	6.686596514418455E-5	0.008219929953525404	-4.0033220104198035	21.1774878544011	3.891018120893693
7108000	-825.7836378765542	-813.4501020801658	-12.333535796388315	-813.4501020801658	0.9665021824575634	1.3278750115812537	0.28656433414216476	0.21869109016452337	0.2728314317366909	0.2219131439566206	0.1242148735121896	1.0302457461011445	0.010282349110398475	0.10077860933200092	-1.7469037590405152	43.05201346986247	5.1972948053575525
7109000	-829.8644559169354	-818.1135026857812	-11.75095323115415	-818.1135026857812	1.1451686721590928	0.5627898494251041	0.28656433414216476	0.21869109016452337	0.2728314317366909	0.2219131439566206	0.012143046481536694	0.9921533566211529	1.2937812679985266E-4	0.011469357325606803	-2.9223760908405945	70.57499297815488	4.538003163504554
7110000	-827.0523813080162	-816.1695157937127	-10.88286551430345	-816.1695157937127	1.2527596061839241	0.5725527176453361	0.28656433414216476	0.21869109016452337	0.2728314317366909	0.2219131439566206	0.08090071984704304	1.0667980649933069	0.006785920294965505	0.07766596786364055	-3.9468096216005653	12.222335252038322	3.3457600306173907
7111000	-827.6307414703485	-817.5608553304015	-10.069886139947073	-817.5608553304015	1.474524779178962	0.5725527176453361	0.2966081327753023	0.21869109016452337	0.2728314317366909	0.21186934532348306	0.02225666622668384	0.9945447480861156	5.153594106672857E-4	0.022881171907089708	-6.697836439201946	5.841905272996954	1.2677041121817
7112000	-825.1504308951685	-814.9149821346625	-10.235448760505918	-814.9149821346625	1.0064281418015733	0.5725527176453361	0.2966081327753023	0.21869109016452337	0.2728314317366909	0.21186934532348306	0.0013412196053073156	0.999576516727899	1.176660123708862E-6	0.0010848285792363361	-1.1106830775481362	59.319146494053534	6.050604013667746
7113000	-830.0038512049985	-819.4986674662257	-10.505183738772754	-819.4986674662257	1.242698972334094	0.5725527176453361	0.2966081327753023	0.20805763372980562	0.28346488817140864	0.21186934532348306	2.2261149406190876E-4	0.9999683247140546	9.199523181350997E-8	3.033129575035408E-4	-2.2365038372747135	119.26283694130696	5.32588503004477
7114000	-824.8119007576863	-817.690977406345	-7.120923351341331	-817.690977406345	1.415258562240994	0.5725527176453361	0.2966081327753023	0.20805763372980562	0.28346488817140864	0.21186934532348306	6.885596597802377E-6	1.0000008654866732	4.533799833107124E-11	6.733351642835425E-6	-3.339172618770717	30.781393741782846	3.79428879279221
7115000	-821.6032490822674	-815.9131221392252	-5.690126943042233	-815.9131221392252	1.373247969759768	1.3588699579774335	0.2966081327753023	0.17966168837406754	0.28346488817140864	0.24026529067922114	3.6366555774349334E-7	1.0000001800931833	1.0140430467048744E-13	3.18440383480538E-7	-3.320768511332178	22.84779281649172	3.792254610067145
7116000	-828.8557014879161	-821.7060776932987	-7.149623794617494	-821.7060776932987	1.381958974742826	1.5804037530957304	0.2966081327753023	0.17966168837406754	0.28346488817140864	0.24026529067922114	2.271105273856973E-7	0.9999999714952694	1.6455047615235108E-14	1.28277240550654E-7	-4.484822150527065	42.17604201732628	3.6001468101568523
